precision,recall,f1,hashcode
0.870202005,0.87571317,0.872948885,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861771166,0.879345119,0.870469451,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867895424,0.855327725,0.861565709,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.844209194,0.836401641,0.840287268,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861507416,0.86080277,0.861154974,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880006075,0.859971941,0.869873583,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.851750016,0.84303081,0.847367942,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87204814,0.838351727,0.854867995,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857277632,0.866977572,0.862100303,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866488159,0.858574212,0.862513065,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877105594,0.867872119,0.872464418,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884805679,0.879277229,0.882032812,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89217329,0.855897069,0.873658776,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884305716,0.863849878,0.873958111,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888515949,0.8753829,0.881900549,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865320146,0.872386336,0.868838906,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85036391,0.876483142,0.863225996,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875570953,0.878329515,0.876948059,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869921803,0.873568416,0.871741295,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89053309,0.878684342,0.884568989,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880702674,0.878887773,0.8797943,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864082932,0.878579676,0.871270955,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.901564717,0.900912404,0.901238441,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.84862113,0.864746869,0.856608152,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864785373,0.880153,0.872401536,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879236102,0.880407691,0.879821539,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852676332,0.87042588,0.861459672,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.922274768,0.88723886,0.904417634,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871293426,0.88241905,0.876820982,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865656495,0.881655812,0.8735829,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877844393,0.876321673,0.877082348,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.855460465,0.876329482,0.865769207,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862296641,0.873218954,0.867723465,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869197488,0.876973867,0.873068333,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861443043,0.875732183,0.868528843,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.793893933,0.874131262,0.832082748,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.844782233,0.879145384,0.86162132,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865188062,0.876801014,0.870955825,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862484992,0.871620893,0.867028892,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876765013,0.883506358,0.880122781,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872640371,0.888073027,0.880289078,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870854735,0.876194358,0.873516381,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.859294832,0.887614131,0.873224974,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871266484,0.881792426,0.876497865,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871528208,0.871853888,0.871690989,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.874339402,0.891413927,0.882794142,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.87513274,0.889861286,0.88243556,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892745733,0.887783825,0.890257895,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.887166739,0.897030771,0.892071486,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893544316,0.88486582,0.889183879,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862833202,0.887790799,0.87513411,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860090613,0.89145261,0.875490785,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870099783,0.881198108,0.875613809,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876832008,0.882456422,0.879635215,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.854055643,0.878557324,0.866133213,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.928070903,0.901366532,0.91452378,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888364851,0.869014502,0.878583133,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888038754,0.871819854,0.87985456,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884092212,0.860678434,0.872228205,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.86207068,0.869692922,0.865865052,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861199617,0.858623028,0.859909356,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888350308,0.880192876,0.884252727,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879572392,0.871947646,0.875743389,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89107275,0.877152324,0.88405776,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892160952,0.865842938,0.878804922,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893958449,0.875321984,0.884542048,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875458717,0.874116063,0.874786854,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863355458,0.850925922,0.857095718,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909076095,0.879053056,0.893812597,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892402709,0.887314022,0.889851093,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889033377,0.878396094,0.883682728,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876550555,0.874639571,0.87559402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882787347,0.851338685,0.866777837,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884272158,0.870098829,0.877128303,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888600588,0.871860564,0.880151033,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.762884259,0.852129698,0.805041134,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871759951,0.854986489,0.86329174,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870078623,0.856148541,0.863057375,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.898132205,0.882577777,0.890287042,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885679841,0.881607533,0.883639038,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871657372,0.879773259,0.87569648,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.82985872,0.848255336,0.838956237,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.836895227,0.853038847,0.844889939,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871144533,0.882801175,0.876934171,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89449358,0.886962831,0.890712261,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.860081553,0.877645552,0.868774772,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8952052,0.891608834,0.893403471,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.921969414,0.891034365,0.90623796,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.95656383,0.907268465,0.931264281,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88472122,0.856418729,0.87033993,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881556213,0.873146653,0.877331316,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.895020187,0.886574328,0.89077723,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.899678528,0.886571944,0.893077135,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891583145,0.895246327,0.893410981,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.916601896,0.877891064,0.896828949,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.84490186,0.845058382,0.844980121,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877801418,0.866456151,0.872091889,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.858191133,0.848635018,0.853386283,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882339418,0.871233344,0.876751244,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880969763,0.865021825,0.872922957,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.891313553,0.887069285,0.889186382,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.86005348,0.865021348,0.862530291,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.846507907,0.850319862,0.848409593,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.857955813,0.85898459,0.858469903,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873134017,0.865576684,0.86933893,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890567303,0.861995697,0.876048625,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909452796,0.889576733,0.899404943,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890516996,0.866632104,0.878412247,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852570534,0.85334599,0.852958083,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.853750646,0.866752982,0.86020267,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866510928,0.861852288,0.86417526,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861831248,0.863752127,0.862790644,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.838009298,0.851324558,0.844614387,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877958059,0.877407551,0.877682745,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.96920085,0.910920382,0.939157367,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868530273,0.852599084,0.860490918,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89518851,0.877508223,0.886260211,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883227766,0.887792289,0.885504186,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.884392917,0.884494185,0.884443581,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.904934883,0.87650013,0.890490532,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868169248,0.852596521,0.860312402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878651619,0.854860544,0.866592824,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.844000578,0.856020331,0.849967957,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.859383523,0.853398085,0.856380284,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847831786,0.842199206,0.845006108,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.848060489,0.853009522,0.850527823,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869055867,0.869371712,0.8692137,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869510293,0.861347616,0.865409732,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.892505705,0.884631872,0.888551354,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.874494791,0.869449198,0.871964693,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878256202,0.849351346,0.863561988,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.848315775,0.848244011,0.848279893,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.901069701,0.874438226,0.887554228,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.89890945,0.887581468,0.893209577,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.922006726,0.875752866,0.898284853,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.837728918,0.863073766,0.850212514,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.904759467,0.873252511,0.888726771,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.975040436,0.889912903,0.930533826,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890509129,0.865455031,0.877803385,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.851356506,0.871762276,0.861438572,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897206485,0.862585545,0.879555404,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.849316955,0.866970181,0.85805279,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.849049866,0.86845088,0.85864079,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888164461,0.891773164,0.889965177,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890390396,0.880895913,0.885617733,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870054603,0.88284421,0.876402736,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.94654882,0.885917008,0.915229797,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879055917,0.883466184,0.881255507,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.831244528,0.870023429,0.85019201,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.820427358,0.85848546,0.839025021,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888796687,0.868249655,0.878403008,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.852743983,0.867474735,0.860046327,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.851985455,0.879134357,0.865346968,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881543815,0.883718133,0.882629693,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878602505,0.881626487,0.880111933,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890051007,0.880161524,0.885078669,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863581955,0.861545801,0.862562716,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.872766197,0.864085555,0.86840421,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.85411346,0.867013097,0.860514939,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868341506,0.848630905,0.858373106,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870458364,0.877399206,0.873915017,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873158336,0.879567444,0.876351178,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868108213,0.868791342,0.868449628,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.86413765,0.875355482,0.869710386,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.903098166,0.889774859,0.896387041,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878394008,0.86787349,0.873102069,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875654399,0.86889112,0.872259676,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885798037,0.88496244,0.88538003,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.861730635,0.867641091,0.86467576,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.846224725,0.86369282,0.854869545,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869242132,0.865865707,0.867550611,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.863333762,0.887832522,0.875411689,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876567841,0.877193809,0.876880705,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8596977,0.859625876,0.859661758,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.905894995,0.871541381,0.88838619,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.903094947,0.902962208,0.903028548,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.961764812,0.902233601,0.931048572,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.938488245,0.9023,0.920038402,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.937914193,0.906224608,0.921797097,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893136501,0.903852105,0.898462355,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.92162472,0.883118987,0.901961029,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.896126866,0.872360528,0.884083986,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.915487409,0.87693727,0.895797789,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.910695434,0.855145931,0.882046938,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.909926116,0.879829407,0.89462465,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.888603985,0.863201201,0.875718415,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889807582,0.849589407,0.869233489,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878587306,0.860530138,0.869465053,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.940396249,0.86684072,0.902121603,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.904534638,0.897428274,0.900967479,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.883554637,0.886177123,0.884863973,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.8925336,0.872691393,0.882501006,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.941766083,0.908998191,0.925092041,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.938124299,0.890220642,0.913544893,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.870717704,0.880824149,0.87574178,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.897911727,0.894025326,0.895964265,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862281561,0.853760958,0.8580001,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.867536962,0.872693717,0.87010771,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.862108409,0.858332753,0.860216439,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881772101,0.87999028,0.880880237,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864408612,0.866759717,0.865582585,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.868937433,0.860219598,0.864556551,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.901657462,0.898357809,0.900004625,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882462502,0.863301694,0.872776866,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88434732,0.879164696,0.881748378,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.896191537,0.843635261,0.869119585,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.866839826,0.862371266,0.864599764,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880476415,0.880253792,0.880365074,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.847486019,0.868763983,0.857993126,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.877645552,0.861650348,0.869574428,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.88435185,0.892419219,0.888367236,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.869873464,0.867218554,0.868543983,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878181875,0.873660505,0.875915349,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.876783729,0.876565337,0.876674473,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.878198385,0.870506763,0.874335647,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.913154006,0.881382227,0.896986842,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879725397,0.879875779,0.879800558,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.882436216,0.876840889,0.879629672,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.901466012,0.891697049,0.896554887,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.873333812,0.873898208,0.87361598,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.865765274,0.872329593,0.869035065,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.880004764,0.863498747,0.871673584,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.890295923,0.875465631,0.88281846,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.893224299,0.883507431,0.888339341,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.875909805,0.872604847,0.874254167,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.881729603,0.884129405,0.882927895,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.885086298,0.864279509,0.874559164,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.871545553,0.868748546,0.870144784,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.889733195,0.870886803,0.880209148,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.864723861,0.864576042,0.864649892,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.917184353,0.86479342,0.890218735,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.969109416,0.897934437,0.932165265,roberta-large_L17_no-idf_version=0.3.10(hug_trans=4.10.2)
0.879394388,0.869128885,0.874094221,
